,outlet_id,balance,total_quantity,total_price,order_frequency_avg,days_late_delivery_avg,days_until_delivery_avg,ordering_pattern_mode,high_qty_high_amt,high_qty_less_amt,less_qty_high_amt,less_qty_less_amt,beat_name,city,pin,state,outletcategory
7862,92002,5707,8,431,10,0,0,Frequent,1,5,0,11,Molakalmuru Town,Chitradurga,577529.0,KARNATAKA,Kirana / Grocery / General Store
7863,92003,4243,8,468,19,0,0,Regular,0,2,0,6,Naubad,Bidar,585402.0,KARNATAKA,Kirana / Grocery / General Store
7864,92005,0,5,412,11,0,0,Regular,0,0,0,14,Vinoba Nagara,,,,
7865,92008,2130,6,426,33,0,0,Occasional,0,0,0,5,Naubad,Bidar,585402.0,KARNATAKA,Kirana / Grocery / General Store
7866,92010,0,13,773,12,0,0,Frequent,1,6,0,3,Gajendragad,,,,
7867,92012,4368,8,485,17,0,0,Regular,1,1,0,7,Molakalmuru Town,Chitradurga,577529.0,KARNATAKA,Kirana / Grocery / General Store
7868,92014,3029,8,425,23,0,0,Regular,0,0,0,5,Naubad,Bidar,585402.0,KARNATAKA,Kirana / Grocery / General Store
7869,92015,5524,7,406,10,0,0,Regular,0,4,0,11,Molakalmuru Town,Chitradurga,577529.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
7870,92016,0,68,14081,11,0,0,Regular,8,0,0,0,Gangapur Road,Nashik,422222.0,MAHARASHTRA,Self Service Store / Stand Alone / Super Market
7871,92017,12275,28,821,12,0,0,Frequent,2,6,0,5,Hesaraghatta,Bangalore,560090.0,KARNATAKA,Kirana / Grocery / General Store
7872,92018,3042,7,416,35,0,0,Occasional,0,0,0,4,Naubad,Bidar,585402.0,KARNATAKA,Kirana / Grocery / General Store
7873,92021,1258,11,209,9,0,0,Regular,0,2,0,4,Taswade Toll Plaza,Karad,415110.0,MAHARASHTRA,Kirana / Grocery / General Store
7874,92023,0,11,605,12,0,0,Regular,2,2,0,10,Molakalmuru Town,,,,
7875,92024,3079,9,499,35,0,0,Occasional,0,1,0,3,Naubad,Bidar,585402.0,KARNATAKA,Kirana / Grocery / General Store
7876,92026,11839,18,743,11,0,0,Frequent,2,5,0,8,Shettihalli,Bangalore,560090.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
7877,92027,0,10,619,8,0,0,Frequent,0,15,0,3,Vinoba Nagara,,,,
7878,92028,3768,8,425,31,0,0,Occasional,0,0,0,5,Naubad,Bidar,585402.0,KARNATAKA,Kirana / Grocery / General Store
7879,92029,0,24,2464,44,0,0,Occasional,3,0,0,0,Natepute,,,,
7880,92033,1972,12,368,38,0,0,Infrequent,0,1,0,3,Naubad,Bidar,585402.0,KARNATAKA,Kirana / Grocery / General Store
7881,92034,0,79,21992,3,0,0,Frequent,38,0,4,11,Miraj Town,SANGLI,416410.0,MAHARASHTRA,Kirana / Grocery / General Store
7882,92036,1397,4,255,13,0,0,Regular,0,0,0,7,Molakalmuru Town,Chitradurga,577529.0,KARNATAKA,Kirana / Grocery / General Store
7883,92038,0,20,1026,20,0,0,Regular,3,4,0,1,Muddebihal Town,,,,
7884,92039,1797,8,443,25,0,0,Infrequent,0,0,0,3,Channagiri Town,Davangere,577521.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
7885,92042,5949,6,337,12,0,0,Regular,0,0,0,12,Vinoba Nagara,Shimogga,577204.0,KARNATAKA,Kirana / Grocery / General Store
7886,92044,740,4,243,21,0,0,Regular,0,1,0,3,Molakalmuru Town,Chitradurga,577529.0,KARNATAKA,Kirana / Grocery / General Store
7887,92045,0,94,14857,4,0,0,Frequent,36,0,4,0,Miraj Town,SANGLI,416410.0,MAHARASHTRA,Kirana / Grocery / General Store
7888,92046,0,9,477,12,0,0,Regular,0,5,0,8,Molakalmuru Town,,,,
7889,92049,10482,13,505,11,0,0,Regular,0,6,0,9,Vinoba Nagara,Shimogga,577204.0,KARNATAKA,Kirana / Grocery / General Store
7890,92051,0,33,3298,33,0,0,Occasional,4,0,0,0,Malshiras - Natepute,,,,
7891,92053,561,6,280,10,0,0,Infrequent,0,0,0,2,Molakalmuru Town,Chitradurga,577529.0,KARNATAKA,Kirana / Grocery / General Store
7892,92054,3195,6,374,33,0,0,Infrequent,0,0,0,4,Naubad,Bidar,585402.0,KARNATAKA,Kirana / Grocery / General Store
7893,92055,0,13,1352,13,0,0,Regular,7,0,0,0,Gangapur Road,Nashik,422222.0,MAHARASHTRA,Kirana / Grocery / General Store
7894,92058,0,29,3626,11,0,0,Regular,10,0,0,0,Ajara,Gadhinglaj,416505.0,MAHARASHTRA,Kirana / Grocery / General Store
7895,92060,0,11,562,8,0,0,Frequent,1,8,0,12,Molakalmuru Town,,,,
7896,92065,0,17,356,12,0,0,Regular,0,2,0,9,Vinoba Nagara,,,,
7897,92066,0,55,15812,12,0,0,Regular,14,0,0,0,Miraj Town,SANGLI,416410.0,MAHARASHTRA,Kirana / Grocery / General Store
7898,92067,0,15,1541,13,0,0,Regular,7,0,0,0,Gangapur Road,,,,
7899,92068,2559,6,395,35,0,0,Occasional,0,0,0,4,Naubad,Bidar,585402.0,KARNATAKA,Kirana / Grocery / General Store
7900,92069,7454,29,1568,20,0,0,Regular,5,1,0,2,Muddebihal Town,Muddebihal,586212.0,KARNATAKA,Kirana / Grocery / General Store
7901,92070,0,8,369,9,0,0,Frequent,0,4,0,12,Molakalmuru Town,,,,
7902,92071,0,61,5529,4,0,0,Frequent,40,0,0,1,Miraj Town,SANGLI,416410.0,MAHARASHTRA,Kirana / Grocery / General Store
7903,92075,0,4,7112,25,0,0,Occasional,0,0,5,0,Malshiras - Natepute,,,,
7904,92076,0,71,19866,9,0,0,Frequent,17,0,0,0,Ajara,,,,
7905,92078,0,12,1178,14,0,0,Infrequent,2,0,0,0,Gangapur Road,,,,
7906,92080,0,12,427,11,0,0,Regular,0,7,0,8,Vinoba Nagara,,,,
7907,92082,1730,8,443,42,0,0,Infrequent,0,0,0,3,Naubad,Bidar,585402.0,KARNATAKA,Kirana / Grocery / General Store
7908,92086,0,55,12434,8,0,0,Frequent,17,0,1,2,Miraj Town,,,,
7909,92090,8056,8,446,9,0,0,Frequent,0,5,0,13,Vinoba Nagara,Shimogga,577204.0,KARNATAKA,Kirana / Grocery / General Store
7910,92092,1387,19,188,17,0,0,Frequent,0,6,0,3,Taswade Toll Plaza,Karad,415110.0,MAHARASHTRA,Bakery / Sweets & Snacks Shop / Juice Center
7911,92093,0,72,13955,4,0,0,Frequent,39,0,3,0,Miraj Town,SANGLI,416410.0,MAHARASHTRA,Kirana / Grocery / General Store
7912,92095,0,71,21051,19,0,0,Regular,8,0,0,0,Ajara,Gadhinglaj,416505.0,MAHARASHTRA,Kirana / Grocery / General Store
7913,92099,8265,8,445,8,0,0,Frequent,1,7,0,14,Molakalmuru Town,Chitradurga,577529.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
7914,92100,3727,20,1164,19,0,0,Frequent,1,3,0,0,Channagiri Town,Davangere,577521.0,KARNATAKA,Kirana / Grocery / General Store
7915,92103,0,53,5540,7,0,0,Frequent,17,0,1,7,Miraj Town,SANGLI,416410.0,MAHARASHTRA,Kirana / Grocery / General Store
7916,92104,2968,10,561,35,0,0,Occasional,0,2,0,2,Naubad,Bidar,585402.0,KARNATAKA,Kirana / Grocery / General Store
7917,92106,907,53,302,16,0,0,Frequent,0,3,0,0,Taswade Toll Plaza,Karad,415110.0,MAHARASHTRA,Bakery / Sweets & Snacks Shop / Juice Center
7918,92107,0,7,430,35,0,0,Infrequent,0,1,0,3,Molakalmuru Town,,,,
7919,92108,2679,8,334,17,0,0,Regular,0,2,0,7,Hesaraghatta,Bangalore,560090.0,KARNATAKA,Kirana / Grocery / General Store
7920,92110,4476,19,1009,44,0,0,Infrequent,1,2,0,0,Naubad,Bidar,585402.0,KARNATAKA,Kirana / Grocery / General Store
7921,92112,5508,11,486,15,0,0,Regular,0,4,0,5,Vinoba Nagara,Shimogga,577204.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
7922,92114,1564,8,432,31,0,0,Infrequent,0,0,0,2,Channagiri Town,Davangere,577521.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
7923,92116,0,68,6932,7,0,0,Frequent,19,0,0,3,Miraj Town,SANGLI,416410.0,MAHARASHTRA,Kirana / Grocery / General Store
7924,92117,0,83,1689,49,0,0,Infrequent,3,0,0,0,Vinchur,,,,
7925,92120,0,39,10979,14,0,0,Regular,9,0,4,0,Miraj Town,SANGLI,416410.0,MAHARASHTRA,Kirana / Grocery / General Store
7926,92121,798,8,460,32,0,0,Infrequent,0,1,0,2,Muddebihal Town,Muddebihal,586212.0,KARNATAKA,Kirana / Grocery / General Store
7927,92125,0,224,28407,17,0,0,Frequent,8,0,0,0,Miraj Town,SANGLI,416410.0,MAHARASHTRA,Kirana / Grocery / General Store
7928,92131,5399,7,400,14,0,0,Regular,0,1,0,11,Vinoba Nagara,Shimogga,577204.0,KARNATAKA,Kirana / Grocery / General Store
7929,92132,0,35,6161,10,0,0,Regular,10,0,2,4,Miraj Town,SANGLI,416410.0,MAHARASHTRA,Kirana / Grocery / General Store
7930,92136,3112,6,403,28,0,0,Infrequent,0,0,0,4,Naubad,Bidar,585402.0,KARNATAKA,Kirana / Grocery / General Store
7931,92137,3676,24,1198,38,0,0,Infrequent,1,1,0,0,Channagiri Town,Davangere,577521.0,KARNATAKA,Kirana / Grocery / General Store
7932,92143,2271,7,389,15,0,0,Regular,0,3,0,6,Molakalmuru Town,Chitradurga,577529.0,KARNATAKA,Kirana / Grocery / General Store
7933,92145,2977,6,356,25,0,0,Regular,0,0,0,6,Naubad,Bidar,585402.0,KARNATAKA,Kirana / Grocery / General Store
7934,92147,0,92,2095,8,0,0,Frequent,21,0,0,0,Vinchur,,,,
7935,92148,8406,12,475,9,0,0,Frequent,0,7,0,10,Vinoba Nagara,Shimogga,577204.0,KARNATAKA,Kirana / Grocery / General Store
7936,92153,3427,9,493,27,0,0,Regular,0,1,0,5,Naubad,Bidar,585402.0,KARNATAKA,Kirana / Grocery / General Store
7937,92156,3552,7,371,26,0,0,Occasional,0,0,0,5,Naubad,Bidar,585402.0,KARNATAKA,Kirana / Grocery / General Store
7938,92158,3097,22,389,20,0,0,Regular,0,3,0,5,Vinoba Nagara,Shimogga,577204.0,KARNATAKA,Kirana / Grocery / General Store
7939,92161,0,28,12187,17,0,0,Regular,5,0,5,0,Malshiras - Natepute,,,,
7940,92162,4118,7,413,12,0,0,Frequent,0,3,0,9,Molakalmuru Town,Chitradurga,577529.0,KARNATAKA,Kirana / Grocery / General Store
7941,92164,3528,8,397,19,0,0,Regular,0,1,0,7,Naubad,Bidar,585402.0,KARNATAKA,Kirana / Grocery / General Store
7942,92165,0,24,496,42,0,0,Infrequent,0,2,0,2,Pb Road,,,,
7943,92171,0,14,790,16,0,0,Regular,1,3,0,2,Muddebihal Town,,,,
7944,92173,3528,6,391,20,0,0,Regular,0,0,0,8,Naubad,Bidar,585402.0,KARNATAKA,Kirana / Grocery / General Store
7945,92174,0,7,4605,8,0,0,Frequent,6,0,15,0,Vinchur,,,,
7946,92179,7687,9,526,12,0,0,Regular,0,10,0,3,Pb Road,Ranebennuru,581115.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
7947,92180,3578,9,323,22,0,0,Regular,0,1,0,6,Naubad,Bidar,585402.0,KARNATAKA,Kirana / Grocery / General Store
7948,92181,4785,43,875,23,0,0,Occasional,1,5,0,0,Belgaum Wholesale,Belagavi,590001.0,KARNATAKA,Kirana / Grocery / General Store
7949,92182,0,16,1638,49,0,0,Infrequent,3,0,0,0,Vinchur,,,,
7950,92183,0,54,455,15,0,0,Regular,0,9,0,1,Vinoba Nagara,,,,
7951,92185,4110,7,412,18,0,0,Frequent,0,0,0,9,Naubad,Bidar,585402.0,KARNATAKA,Kirana / Grocery / General Store
7952,92187,0,12,675,11,0,0,Frequent,1,10,0,2,Gajendragad,,,,
7953,92188,0,15,778,15,0,0,Regular,2,8,0,2,Molakalmuru Town,,,,
7954,92189,0,239,24190,4,0,0,Frequent,41,0,0,0,Miraj Town,SANGLI,416410.0,MAHARASHTRA,Kirana / Grocery / General Store
7955,92190,0,53,1060,10,0,0,Frequent,2,2,0,0,Belgaum Wholesale,,,,
7956,92197,0,80,1267,14,0,0,Regular,4,3,0,0,Belgaum Wholesale,,,,
7957,92198,0,3,4285,51,0,0,Infrequent,0,0,3,0,Vinchur,,,,
7958,92199,0,18,929,9,0,0,Frequent,4,13,0,1,Molakalmuru Town,,,,
7959,92202,5391,9,483,13,0,0,Frequent,0,4,0,8,Pb Road,Ranebennuru,581115.0,KARNATAKA,Pan / Cigarette Shop / Tea Point
7960,92203,0,15,886,10,0,0,Regular,1,3,0,0,Gajendragad,,,,
7961,92204,0,317,5163,14,0,0,Regular,9,1,0,0,Belgaum Wholesale,,,,
7962,92205,3690,21,517,32,0,0,Frequent,0,4,0,1,Hesaraghatta,Bangalore,560090.0,KARNATAKA,Kirana / Grocery / General Store
7963,92206,0,15,1905,19,0,0,Regular,8,0,1,0,Malshiras - Natepute,,,,
7964,92207,0,9,4415,9,0,0,Frequent,8,0,10,0,Vinchur,,,,
7965,92208,0,232,24057,19,0,0,Frequent,9,0,0,0,Miraj Town,SANGLI,416410.0,MAHARASHTRA,Kirana / Grocery / General Store
7966,92211,0,16,798,21,0,0,Regular,0,4,0,0,Belgaum Wholesale,,,,
7967,92213,0,136,20520,5,0,0,Frequent,34,0,2,0,Miraj Town,SANGLI,416410.0,MAHARASHTRA,Kirana / Grocery / General Store
7968,92214,0,12,691,20,0,0,Infrequent,1,5,0,1,Gajendragad,,,,
7969,92221,4769,8,243,19,0,0,Frequent,0,1,0,8,Hesaraghatta,Bangalore,560090.0,KARNATAKA,Kirana / Grocery / General Store
7970,92224,5824,16,481,11,0,0,Regular,1,4,0,9,Molakalmuru Town,Chitradurga,577529.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
7971,92225,648,6,324,3,0,0,Frequent,0,0,0,2,Channagiri Town,Davangere,577521.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
7972,92227,3727,10,621,24,0,0,Regular,0,5,0,1,Gajendragad,Gajendragad,582114.0,KARNATAKA,Pan / Cigarette Shop / Tea Point
7973,92228,0,6,328,22,0,0,Regular,0,1,0,7,Molakalmuru Town,,,,
7974,92229,0,59,3056,12,0,0,Frequent,9,3,0,1,Belgaum Wholesale,,,,
7975,92235,0,263,53419,15,0,0,Regular,11,0,0,0,Erandoli - Belanki - Salgare,Mhasala,416418.0,MAHARASHTRA,Kirana / Grocery / General Store
7976,92236,0,9,1844,10,0,0,Frequent,11,0,6,0,Vinchur,,,,
7977,92242,9860,12,671,14,0,0,Frequent,2,6,0,2,Hesaraghatta,Bangalore,560090.0,KARNATAKA,Kirana / Grocery / General Store
7978,92245,0,47,752,13,0,0,Regular,1,5,0,2,Belgaum Wholesale,,,,
7979,92247,0,13,2725,7,0,0,Frequent,14,0,8,0,Vinchur,,,,
7980,92250,0,9,524,15,0,0,Regular,0,7,0,4,Pb Road,,,,
7981,92252,2246,5,257,22,0,0,Regular,0,0,0,6,Vinoba Nagara,Shimogga,577201.0,KARNATAKA,Kirana / Grocery / General Store
7982,92253,3470,7,281,18,0,0,Frequent,0,1,0,8,Hesaraghatta,Bangalore,560090.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
7983,92256,0,11,661,12,0,0,Regular,0,4,0,0,Gajendragad,,,,
7984,92258,0,40,1996,25,0,0,Regular,2,4,0,0,Belgaum Wholesale,,,,
7985,92259,0,79,3313,11,0,0,Frequent,7,3,0,0,Belgaum Wholesale,,,,
7986,92260,0,182,21917,15,0,0,Regular,10,0,0,0,Erandoli - Belanki - Salgare,,,,
7987,92262,4792,28,1397,32,0,0,Infrequent,2,2,0,0,Muddebihal Town,Muddebihal,586212.0,KARNATAKA,Kirana / Grocery / General Store
7988,92265,798,5,266,25,0,0,Infrequent,0,0,0,3,Channagiri Town,Davangere,577521.0,KARNATAKA,Kirana / Grocery / General Store
7989,92267,1447,10,536,26,0,0,Occasional,0,2,0,2,Belgaum Wholesale,Belagavi,590001.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
7990,92268,0,10,549,11,0,0,Infrequent,0,1,0,1,Gajendragad,,,,
7991,92276,0,34,1767,18,0,0,Regular,4,4,0,1,Belgaum Wholesale,,,,
7992,92279,0,48,2422,32,0,0,Occasional,3,2,0,0,Belgaum Wholesale,,,,
7993,92284,5058,16,865,21,0,0,Frequent,0,4,0,0,Belgaum Wholesale,Belagavi,590001.0,KARNATAKA,Kirana / Grocery / General Store
7994,92286,0,525,114907,15,0,0,Regular,11,0,0,0,Erandoli - Belanki - Salgare,,,,
7995,92287,0,64,1563,21,0,0,Frequent,2,3,0,1,Belgaum Wholesale,,,,
7996,92288,0,6,307,22,0,0,Occasional,0,1,0,4,Molakalmuru Town,,,,
7997,92293,0,17,515,8,0,0,Frequent,2,9,0,10,Molakalmuru Town,,,,
7998,92295,0,14,513,13,0,0,Regular,1,3,0,7,Molakalmuru Town,,,,
7999,92297,0,37,1885,18,0,0,Regular,3,3,0,0,Belgaum Wholesale,,,,
8000,92299,0,47,2374,20,0,0,Regular,6,1,0,0,Belgaum Wholesale,,,,
8001,92300,5663,13,476,13,0,0,Regular,0,5,0,7,Molakalmuru Town,Chitradurga,577529.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
8002,92303,2311,12,685,21,0,0,Infrequent,0,2,0,1,Belgaum Wholesale,Belagavi,590001.0,KARNATAKA,Kirana / Grocery / General Store
8003,92305,167,15,250,56,0,0,Infrequent,0,1,0,1,Taswade Toll Plaza,Karad,415110.0,MAHARASHTRA,Kirana / Grocery / General Store
8004,92307,6421,64,972,21,0,0,Occasional,1,3,0,0,Belgaum Wholesale,Belagavi,590001.0,KARNATAKA,Kirana / Grocery / General Store
8005,92310,36291,188,3024,12,0,0,Regular,12,2,0,0,Belgaum Wholesale,Belagavi,590001.0,KARNATAKA,Kirana / Grocery / General Store
8006,92314,845,12,188,28,0,0,Occasional,0,2,0,3,Taswade Toll Plaza,Karad,415110.0,MAHARASHTRA,Kirana / Grocery / General Store
8007,92316,5473,11,373,20,0,0,Frequent,1,2,0,5,Hesaraghatta,Bangalore,560090.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
8008,92318,0,22,1118,31,0,0,Occasional,2,3,0,0,Belgaum Wholesale,,,,
8009,92319,5316,14,631,8,0,0,Frequent,0,16,0,3,Taswade Toll Plaza,Karad,415110.0,MAHARASHTRA,Kirana / Grocery / General Store
8010,92327,0,55,2300,12,0,0,Regular,10,4,0,0,Belgaum Wholesale,,,,
8011,92329,0,26,11980,15,0,0,Frequent,6,0,2,0,Vinchur,,,,
8012,92332,0,39,876,15,0,0,Regular,2,6,0,1,Belgaum Wholesale,,,,
8013,92338,0,41,2076,15,0,0,Regular,5,0,0,0,Belgaum Wholesale,,,,
8014,92339,2762,5,309,10,0,0,Frequent,0,2,0,14,Taswade Toll Plaza,Karad,415110.0,MAHARASHTRA,Kirana / Grocery / General Store
8015,92341,0,82,4107,15,0,0,Regular,6,1,0,0,Belgaum Wholesale,,,,
8016,92351,14627,37,1928,18,0,0,Regular,4,4,0,0,Belgaum Wholesale,Belagavi,590001.0,KARNATAKA,Kirana / Grocery / General Store
8017,92356,0,19,1012,9,0,0,Frequent,2,3,0,1,Belgaum Wholesale,,,,
8018,92360,2803,4,262,10,0,0,Frequent,0,2,0,14,Taswade Toll Plaza,Karad,415110.0,MAHARASHTRA,Kirana / Grocery / General Store
8019,92366,3117,28,382,11,0,0,Frequent,0,7,0,7,Taswade Toll Plaza,Karad,415110.0,MAHARASHTRA,Kirana / Grocery / General Store
8020,92378,5352,30,398,7,0,0,Frequent,2,14,0,6,Taswade Toll Plaza,Karad,415110.0,MAHARASHTRA,Kirana / Grocery / General Store
8021,92379,2033,32,248,12,0,0,Frequent,0,14,0,0,Taswade Toll Plaza,Karad,415110.0,MAHARASHTRA,Chemist / Medical Store
8022,92382,3994,7,332,8,0,0,Frequent,0,4,0,15,Taswade Toll Plaza,Karad,415115.0,MAHARASHTRA,Kirana / Grocery / General Store
8023,92385,2188,211,12310,12,0,0,Frequent,1,2,0,11,Taswade Toll Plaza,Karad,415110.0,MAHARASHTRA,Pan / Cigarette Shop / Tea Point
8024,92388,5634,18,442,8,0,0,Frequent,0,10,0,8,Taswade Toll Plaza,Karad,415110.0,MAHARASHTRA,Kirana / Grocery / General Store
8025,92393,4345,19,460,12,0,0,Frequent,2,4,0,6,Taswade Toll Plaza,Karad,415110.0,MAHARASHTRA,Kirana / Grocery / General Store
8026,92396,4216,9,436,9,0,0,Frequent,0,7,0,10,Taswade Toll Plaza,Karad,415110.0,MAHARASHTRA,Kirana / Grocery / General Store
8027,92397,6078,19,598,10,0,0,Frequent,2,9,0,5,Taswade Toll Plaza,Karad,415110.0,MAHARASHTRA,Kirana / Grocery / General Store
8028,92398,4003,11,360,9,0,0,Frequent,0,5,0,9,Taswade Toll Plaza,Karad,415110.0,MAHARASHTRA,Kirana / Grocery / General Store
8029,92403,9214,20,711,9,0,0,Frequent,3,10,0,4,Taswade Toll Plaza,Karad,415110.0,MAHARASHTRA,Kirana / Grocery / General Store
8030,92413,3028,7,394,12,0,0,Frequent,0,5,0,6,Taswade Toll Plaza,Karad,415110.0,MAHARASHTRA,Kirana / Grocery / General Store
8031,92415,5041,8,473,12,0,0,Frequent,3,1,0,9,Taswade Toll Plaza,Karad,415110.0,MAHARASHTRA,Kirana / Grocery / General Store
8032,92451,2350,50,226,15,0,0,Regular,0,12,0,0,Gopala,Shimogga,577201.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
8033,92461,6755,8,467,14,0,0,Regular,0,3,0,10,Medleri Road,Ranebennuru,581110.0,KARNATAKA,Kirana / Grocery / General Store
8034,92462,0,10,614,18,0,0,Regular,0,8,0,1,Kote Road,,,,
8035,92465,0,15,892,10,0,0,Regular,2,11,0,1,Mundargi,,,,
8036,92467,5980,9,500,16,0,0,Regular,0,6,0,4,Medleri Road,Ranebennuru,581115.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
8037,92474,0,12,544,13,0,0,Regular,0,8,0,4,Medleri Road,,,,
8038,92481,0,16,574,12,0,0,Regular,0,13,0,1,Medleri Road,,,,
8039,92486,0,13,751,21,0,0,Regular,1,5,0,1,Mundargi,,,,
8040,92488,948,11,582,19,0,0,Frequent,0,2,0,1,APMC Market - Holalkere Road,Chitradurga,577558.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
8041,92492,0,9,468,25,0,0,Occasional,0,4,0,3,APMC Market - Holalkere Road,Chitradurga,577558.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
8042,92496,0,14,819,10,0,0,Regular,2,9,0,1,Mundargi,,,,
8043,92499,3850,39,639,15,0,0,Regular,0,5,0,2,Gopala,Shimogga,577201.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
8044,92500,0,7,435,23,0,0,Regular,0,3,0,4,Kote Road,,,,
8045,92501,1530,13,723,12,0,0,Regular,3,3,0,6,Apmc Market - Holalkere Road,Chitradurga,577558.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
8046,92504,4542,8,465,17,0,0,Regular,0,3,0,7,Medleri Road,Ranebennuru,581115.0,KARNATAKA,Pan / Cigarette Shop / Tea Point
8047,92505,0,49,4287,11,0,0,Regular,15,0,0,0,Bambavade,Malkapur,416213.0,MAHARASHTRA,Kirana / Grocery / General Store
8048,92506,11348,18,1054,15,0,0,Regular,2,8,0,0,Mundargi,Mundargi,582118.0,KARNATAKA,Kirana / Grocery / General Store
8049,92507,0,11,2107,8,0,0,Frequent,14,0,3,0,Sinnar,,,,
8050,92510,2553,62,250,16,0,0,Regular,0,11,0,0,Gopala,Shimogga,577201.0,KARNATAKA,Kirana / Grocery / General Store
8051,92511,3732,16,572,20,0,0,Regular,0,6,0,2,Kote Road,Hassan,573102.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
8052,92513,0,17,958,12,0,0,Regular,4,6,0,1,Mundargi,,,,
8053,92517,2803,7,375,18,0,0,Regular,0,3,0,6,Kote Road,Hassan,573102.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
8054,92518,0,14,807,15,0,0,Regular,0,11,0,0,Medleri Road,,,,
8055,92523,16090,20,1131,10,0,0,Regular,4,10,0,0,Mundargi,Mundargi,582118.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
8056,92524,1297,4,219,16,0,0,Regular,0,0,0,10,Gopala,Shimogga,577201.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
8057,92526,424,6,337,32,0,0,Occasional,0,0,0,5,APMC Market - Holalkere Road,Chitradurga,577558.0,KARNATAKA,Kirana / Grocery / General Store
8058,92528,4451,9,530,16,0,0,Regular,0,7,0,3,Kote Road,Hassan,573102.0,KARNATAKA,Kirana / Grocery / General Store
8059,92529,3130,19,1028,25,0,0,Occasional,4,1,0,1,Asu,Phaltan,415522.0,MAHARASHTRA,Kirana / Grocery / General Store
8060,92530,0,12,684,18,0,0,Regular,0,9,0,0,Medleri Road,,,,
8061,92532,0,37,3548,11,0,0,Regular,14,0,1,0,Bambavade,Malkapur,416213.0,MAHARASHTRA,Kirana / Grocery / General Store
8062,92536,7953,13,751,12,0,0,Regular,1,6,0,4,Mundargi,Mundargi,582118.0,KARNATAKA,Kirana / Grocery / General Store
8063,92539,0,11,473,17,0,0,Regular,0,5,0,5,Medleri Road,,,,
8064,92541,0,38,6686,7,0,0,Frequent,25,0,0,0,Sinnar,Nashik,422101.0,MAHARASHTRA,Kirana / Grocery / General Store
8065,92545,19903,17,2700,17,0,0,Regular,8,0,2,0,Asu,Phaltan,415522.0,MAHARASHTRA,Kirana / Grocery / General Store
8066,92547,0,14,790,15,0,0,Regular,1,8,0,1,Mundargi,,,,
8067,92548,0,15,885,26,0,0,Occasional,0,5,0,0,Kote Road,,,,
8068,92550,0,34,4790,9,0,0,Frequent,20,0,0,0,Kavathe Mahankal,Nagaj,416405.0,MAHARASHTRA,Kirana / Grocery / General Store
8069,92551,0,11,632,17,0,0,Regular,0,8,0,1,Medleri Road,,,,
8070,92555,9487,14,751,9,0,0,Frequent,2,15,0,0,Gopala,Shimogga,577205.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
8071,92560,5050,15,486,15,0,0,Regular,0,7,0,5,Medleri Road,Ranebennuru,581115.0,KARNATAKA,Pan / Cigarette Shop / Tea Point
8072,92562,0,52,6336,19,0,0,Regular,6,0,1,0,Kupwad 2 - Bamnoli 2,SANGLI,416416.0,MAHARASHTRA,Kirana / Grocery / General Store
8073,92563,2342,12,1187,54,0,0,Infrequent,3,0,0,0,Asu,Phaltan,415522.0,MAHARASHTRA,Kirana / Grocery / General Store
8074,92565,1847,5,254,18,0,0,Regular,0,0,0,10,Gopala,Shimogga,577205.0,KARNATAKA,Kirana / Grocery / General Store
8075,92571,0,34,3451,8,0,0,Frequent,21,0,0,0,Kavathe Mahankal,,,,
8076,92573,0,6,356,17,0,0,Regular,0,1,0,4,Kote Road,,,,
8077,92574,12954,14,2664,17,0,0,Regular,4,0,5,1,Palghar West,Thana,401040.0,MAHARASHTRA,Kirana / Grocery / General Store
8078,92578,0,11,520,15,0,0,Frequent,0,6,0,5,Medleri Road,,,,
8079,92579,4026,12,429,14,0,0,Regular,0,3,0,10,Gopala,Shimogga,577205.0,KARNATAKA,Kirana / Grocery / General Store
